Frame,Landmark Index,X,Y,Z
4,2,0.5877888798713684,0.6347410082817078,-0.0032561796251684427
4,3,0.7281740307807922,0.5917267799377441,0.008761949837207794
4,4,0.8305368423461914,0.5609962940216064,0.02608378417789936
4,5,0.6333369016647339,0.47551238536834717,-0.005870462395250797
4,6,0.7957183122634888,0.3969934284687042,0.009543897584080696
4,7,0.8566076159477234,0.369834303855896,0.04261781647801399
4,8,0.8755175471305847,0.36308130621910095,0.07397238165140152
4,9,0.5358585119247437,0.41290944814682007,0.00798451341688633
4,10,0.6810303330421448,0.30558353662490845,0.03023180551826954
4,11,0.730770468711853,0.27730244398117065,0.07987018674612045
4,12,0.7435828447341919,0.2776518762111664,0.12612101435661316
4,13,0.4295743703842163,0.38473057746887207,0.020176416262984276
4,14,0.5344924926757812,0.2820456624031067,0.03182084113359451
4,15,0.5872105360031128,0.2511231303215027,0.07187634706497192
4,16,0.6100085377693176,0.24255293607711792,0.10992961376905441
4,17,0.3212825059890747,0.3828558027744293,0.031366705894470215
4,18,0.34079691767692566,0.30243396759033203,0.0442676767706871
4,19,0.3635319173336029,0.2667772173881531,0.06642632186412811
4,20,0.3757286071777344,0.24804213643074036,0.09454088658094406
5,0,0.22801530361175537,0.5873954892158508,6.690710279144696e-07
5,1,0.42296302318573,0.6418656706809998,-0.011326495558023453
5,2,0.5902356505393982,0.6349977254867554,-0.003418058855459094
5,3,0.7286962270736694,0.5924440026283264,0.01107937004417181
5,4,0.82741779088974,0.5604575276374817,0.031166693195700645
5,5,0.6351977586746216,0.4745157063007355,-0.006939234212040901
5,6,0.7973822951316833,0.396223783493042,0.012291786260902882
5,7,0.8579723238945007,0.36894750595092773,0.048565823584795
5,8,0.8788865804672241,0.3619994521141052,0.08160911500453949
5,9,0.5377646684646606,0.4124162793159485,0.009097369387745857
5,10,0.6808630228042603,0.30464351177215576,0.03335132077336311
5,11,0.7309194803237915,0.27502351999282837,0.08392156660556793
5,12,0.7454333901405334,0.27370983362197876,0.1305340975522995
5,13,0.4319082498550415,0.38371172547340393,0.023757468909025192
5,14,0.5320562720298767,0.2815651297569275,0.038600459694862366
5,15,0.5833255648612976,0.2502688467502594,0.08132229000329971
5,16,0.6056900024414062,0.24158111214637756,0.12091122567653656
5,17,0.3244205415248871,0.38154271245002747,0.03707325458526611
5,18,0.3433646559715271,0.30016717314720154,0.052921444177627563
5,19,0.368256151676178,0.2633272409439087,0.07637065649032593
5,20,0.3842138648033142,0.24404796957969666,0.10516612976789474
6,0,0.22574308514595032,0.5874826908111572,6.385516257978452e-07
6,1,0.4167446196079254,0.6417802572250366,-0.016552912071347237
6,2,0.5866965651512146,0.6342759132385254,-0.010214545764029026
6,3,0.7239058017730713,0.5903026461601257,0.0033937592525035143
6,4,0.8227908611297607,0.5594597458839417,0.021398937329649925
6,5,0.6338836550712585,0.47505995631217957,-0.012684430927038193
6,6,0.7925204634666443,0.39865612983703613,0.003348024096339941
6,7,0.853906512260437,0.36953824758529663,0.0332091748714447
6,8,0.8773820400238037,0.3596903681755066,0.05992453172802925
6,9,0.5382778644561768,0.41284555196762085,0.0027068175841122866
6,10,0.6785937547683716,0.3085607886314392,0.023600026965141296
6,11,0.7286414504051208,0.2761964797973633,0.06327515095472336
6,12,0.7463396787643433,0.27027925848960876,0.09930291026830673
6,13,0.432936429977417,0.3837839365005493,0.016671249642968178
6,14,0.5286626815795898,0.2838551998138428,0.02755560167133808
6,15,0.5795078277587891,0.24934843182563782,0.05601105839014053
6,16,0.603888750076294,0.2363874763250351,0.08282346278429031
6,17,0.3252573013305664,0.38098081946372986,0.029353374615311623
6,18,0.34200549125671387,0.3021675944328308,0.04003841057419777
6,19,0.36494967341423035,0.26476630568504333,0.055077243596315384
6,20,0.3810950219631195,0.24385572969913483,0.07538298517465591
7,0,0.2296237349510193,0.5868443250656128,6.451136300711369e-07
7,1,0.41975679993629456,0.6401717066764832,-0.01252842415124178
7,2,0.5882922410964966,0.6337973475456238,-0.005482717417180538
7,3,0.726645290851593,0.5914393663406372,0.007757067680358887
7,4,0.8251050710678101,0.5596401691436768,0.025124434381723404
7,5,0.6353667378425598,0.47490912675857544,-0.0048275417648255825
7,6,0.790583610534668,0.3997543156147003,0.013686326332390308
7,7,0.8494231700897217,0.37195083498954773,0.04393063113093376
7,8,0.8699072003364563,0.3631826937198639,0.07063452899456024
7,9,0.5388011932373047,0.41368407011032104,0.008963885717093945
7,10,0.6777067184448242,0.3106587827205658,0.03424754738807678
7,11,0.7289661169052124,0.2779599130153656,0.07454336434602737
7,12,0.7472662925720215,0.2710285782814026,0.10979612916707993
7,13,0.4327673017978668,0.3853572905063629,0.02141464874148369
7,14,0.5298278331756592,0.28523004055023193,0.0365276075899601
7,15,0.5824121832847595,0.2501695156097412,0.06624950468540192
7,16,0.6063309907913208,0.23662951588630676,0.09263776987791061
7,17,0.32492682337760925,0.3831881582736969,0.03262047842144966
7,18,0.34286341071128845,0.30343303084373474,0.047031693160533905
7,19,0.36557498574256897,0.2659021317958832,0.06386822462081909
7,20,0.3802424669265747,0.24474041163921356,0.08451355993747711
8,0,0.22795918583869934,0.5859134793281555,6.550581019837409e-07
8,1,0.422383576631546,0.6413652896881104,-0.004466757643967867
8,2,0.590125560760498,0.6343330144882202,0.007561308331787586
8,3,0.7262839078903198,0.5888597965240479,0.024762259796261787
8,4,0.8258792161941528,0.5593313574790955,0.04677170515060425
8,5,0.6368499994277954,0.4752637445926666,0.003393166698515415
8,6,0.7948466539382935,0.3992534279823303,0.024677790701389313
8,7,0.8554301261901855,0.3702806532382965,0.06100485846400261
8,8,0.878055214881897,0.36082059144973755,0.09342154115438461
8,9,0.5402433276176453,0.4132450520992279,0.016149066388607025
8,10,0.6809285879135132,0.3076200485229492,0.04093978554010391
8,11,0.7326222658157349,0.27598583698272705,0.08937297761440277
8,12,0.7470828294754028,0.2717137634754181,0.1340600997209549
8,13,0.4333510398864746,0.3852919340133667,0.02794436179101467
8,14,0.5294074416160583,0.28317248821258545,0.04066319763660431
8,15,0.5806214809417725,0.2503320574760437,0.07867693901062012
8,16,0.6023892760276794,0.23963385820388794,0.11547611653804779
8,17,0.3236278295516968,0.3833109438419342,0.039446838200092316
8,18,0.3446770906448364,0.30251961946487427,0.054147519171237946
8,19,0.36884382367134094,0.2657213509082794,0.07609131932258606
8,20,0.38296034932136536,0.2458038181066513,0.10368179529905319
9,0,0.22713389992713928,0.5846405625343323,6.20961884578719e-07
9,1,0.42185378074645996,0.6400732398033142,-0.011157033033668995
9,2,0.5921393632888794,0.6345490217208862,-0.0023170127533376217
9,3,0.7251676321029663,0.5868785381317139,0.01240124274045229
9,4,0.8269991874694824,0.5590730905532837,0.03029627539217472
9,5,0.6390730738639832,0.47571486234664917,-0.005926900543272495
9,6,0.7998393774032593,0.3985515236854553,0.01403539814054966
9,7,0.8609810471534729,0.37018483877182007,0.04553786292672157
9,8,0.887969434261322,0.3606266379356384,0.07178351283073425
9,9,0.5402831435203552,0.41458916664123535,0.006210409104824066
9,10,0.6783607602119446,0.31050437688827515,0.030028345063328743
9,11,0.7290709614753723,0.27801305055618286,0.06829901784658432
9,12,0.7447150945663452,0.27129095792770386,0.10142721980810165
9,13,0.4309236407279968,0.38745734095573425,0.017479026690125465
9,14,0.5280576944351196,0.28598344326019287,0.02888740785419941
9,15,0.5788165330886841,0.25093770027160645,0.05484079197049141
9,16,0.6041043996810913,0.2362518459558487,0.07857700437307358
9,17,0.3197048008441925,0.3849402070045471,0.028071695938706398
9,18,0.34137704968452454,0.3047136962413788,0.037917766720056534
9,19,0.36439451575279236,0.26862621307373047,0.05164320021867752
9,20,0.3803347945213318,0.24777285754680634,0.06995977461338043
10,0,0.22785347700119019,0.5847779512405396,6.244762289497885e-07
10,1,0.4238620698451996,0.6401901841163635,-0.005118221510201693
10,2,0.593974232673645,0.6347388625144958,0.008927972987294197
10,3,0.7325144410133362,0.5893434882164001,0.028871895745396614
10,4,0.8327319622039795,0.5587602257728577,0.053177881985902786
10,5,0.6407769322395325,0.4761011600494385,0.005664021708071232
10,6,0.8014556169509888,0.39773812890052795,0.03112989477813244
10,7,0.861752986907959,0.36810100078582764,0.0680285096168518
10,8,0.8855140209197998,0.3585166931152344,0.09904132038354874
10,9,0.5424782633781433,0.41458022594451904,0.0184427909553051
10,10,0.6814585328102112,0.3097968101501465,0.04631516709923744
10,11,0.7324881553649902,0.27741843461990356,0.08960872143507004
10,12,0.7468913793563843,0.27236199378967285,0.12792988121509552
10,13,0.4341835379600525,0.38668835163116455,0.03058924339711666
10,14,0.5303652882575989,0.2842438220977783,0.04483027011156082
10,15,0.5800951719284058,0.25023895502090454,0.07606590539216995
10,16,0.6025505065917969,0.2387622445821762,0.10552088171243668
10,17,0.3234047293663025,0.3831802010536194,0.04251011833548546
10,18,0.34590408205986023,0.30130839347839355,0.05695594102144241
10,19,0.3685222566127777,0.2662767171859741,0.07477477192878723
10,20,0.38445937633514404,0.24903739988803864,0.09715504199266434
11,0,0.22554540634155273,0.5877655148506165,6.28568841420929e-07
11,1,0.4258006811141968,0.6411809921264648,-0.0004327002970967442
11,2,0.5948452353477478,0.634829044342041,0.015940623357892036
11,3,0.7302258610725403,0.5904833674430847,0.03770282864570618
11,4,0.8315460681915283,0.5604915618896484,0.06501184403896332
11,5,0.6401365399360657,0.47540074586868286,0.012436995282769203
11,6,0.8029090762138367,0.39825040102005005,0.041047222912311554
11,7,0.8631018996238708,0.3713548183441162,0.08298396319150925
11,8,0.8846831917762756,0.3639906942844391,0.11912747472524643
11,9,0.5415283441543579,0.4140947461128235,0.026576459407806396
11,10,0.68320232629776,0.30954015254974365,0.058487433940172195
11,11,0.7337469458580017,0.2790507674217224,0.1103595569729805
11,12,0.7481218576431274,0.27570754289627075,0.15688881278038025
11,13,0.4339357316493988,0.38607078790664673,0.040118508040905
11,14,0.5336953997612,0.2857670187950134,0.05982106178998947
11,15,0.5848068594932556,0.25277429819107056,0.10064604878425598
11,16,0.6083580851554871,0.2418910712003708,0.13812081515789032
11,17,0.3246798515319824,0.38389402627944946,0.05354653298854828
11,18,0.34587448835372925,0.30329591035842896,0.07405360043048859
11,19,0.3689239025115967,0.26763400435447693,0.09844772517681122
11,20,0.38343966007232666,0.2485343962907791,0.12703147530555725
12,0,0.2280469536781311,0.5877465605735779,6.584015750377148e-07
12,1,0.42881858348846436,0.6403802037239075,0.0007836002041585743
12,2,0.5956335663795471,0.6363405585289001,0.01256213616579771
12,3,0.7330531477928162,0.5929861068725586,0.028224334120750427
12,4,0.8359541296958923,0.5625487565994263,0.04869212210178375
12,5,0.6386728286743164,0.4764462113380432,0.009778473526239395
12,6,0.8026437163352966,0.39872512221336365,0.03327145054936409
12,7,0.8643666505813599,0.3721940517425537,0.07171181589365005
12,8,0.8868151307106018,0.36551573872566223,0.1063423752784729
12,9,0.5410885214805603,0.41493773460388184,0.021623017266392708
12,10,0.6843783259391785,0.3086020350456238,0.05028873309493065
12,11,0.7349461317062378,0.2790124714374542,0.10305777937173843
12,12,0.7489739656448364,0.2774110436439514,0.15082521736621857
12,13,0.43398478627204895,0.38595497608184814,0.03265144303441048
12,14,0.5372358560562134,0.28167909383773804,0.04996701702475548
12,15,0.5883185267448425,0.25065237283706665,0.0923812985420227
12,16,0.6098357439041138,0.24302154779434204,0.13141444325447083
12,17,0.32544514536857605,0.38252532482147217,0.04369373247027397
12,18,0.34733888506889343,0.3011856973171234,0.06321429461240768
12,19,0.36977052688598633,0.268102765083313,0.08873022347688675
12,20,0.3803080916404724,0.2524879574775696,0.11855100095272064
13,0,0.2317575216293335,0.5912143588066101,6.397439733518695e-07
13,1,0.4310981035232544,0.6424698829650879,-0.002221008064225316
13,2,0.599418044090271,0.63533616065979,0.008831562474370003
13,3,0.7365703582763672,0.5922724604606628,0.023424021899700165
13,4,0.8396774530410767,0.5633326768875122,0.04275656118988991
13,5,0.6414284110069275,0.4766220450401306,0.013167168945074081
13,6,0.801910936832428,0.400112509727478,0.03732572868466377
13,7,0.8629328012466431,0.3754613697528839,0.07262901216745377
13,8,0.8860630393028259,0.3688413202762604,0.10313764959573746
13,9,0.5437708497047424,0.41542255878448486,0.023647340014576912
13,10,0.6850007772445679,0.3101593852043152,0.05037842318415642
13,11,0.7330081462860107,0.2815260887145996,0.09609267860651016
13,12,0.7450923919677734,0.28072863817214966,0.13729973137378693
13,13,0.43696439266204834,0.3863503932952881,0.03292399272322655
13,14,0.5396493673324585,0.28358346223831177,0.049247439950704575
13,15,0.5897563099861145,0.2530403137207031,0.08639068901538849
13,16,0.6125316619873047,0.2446754425764084,0.1196497231721878
13,17,0.3277434706687927,0.38304346799850464,0.041735824197530746
13,18,0.34961557388305664,0.30210649967193604,0.059256233274936676
13,19,0.37185487151145935,0.2676485478878021,0.08177746832370758
13,20,0.3840661346912384,0.24960845708847046,0.1076791062951088
14,0,0.2306576371192932,0.5923542380332947,5.518533612303145e-07
14,1,0.428810715675354,0.6447679996490479,-0.0018799124518409371
14,2,0.5986495018005371,0.6364449858665466,0.01008186861872673
14,3,0.7359657287597656,0.5924864411354065,0.026835743337869644
14,4,0.838263750076294,0.5622167587280273,0.04894280433654785
14,5,0.6394543647766113,0.47854000329971313,-0.0026223589666187763
14,6,0.8093211054801941,0.3966211676597595,0.01367841474711895
14,7,0.8706538677215576,0.37046289443969727,0.04811844602227211
14,8,0.8898122906684875,0.3653952479362488,0.08075907081365585
14,9,0.542471706867218,0.4165104925632477,0.009516824036836624
14,10,0.6891573071479797,0.3075500726699829,0.029724810272455215
14,11,0.7368073463439941,0.2799147367477417,0.07844220101833344
14,12,0.7456426024436951,0.28180640935897827,0.12403491139411926
14,13,0.4357089400291443,0.3875546455383301,0.021051961928606033
14,14,0.5391548871994019,0.2833537459373474,0.031611014157533646
14,15,0.5897976160049438,0.25205421447753906,0.07166531682014465
14,16,0.6104835271835327,0.24447019398212433,0.10956456512212753
14,17,0.3272799253463745,0.3848438858985901,0.032705485820770264
14,18,0.35057514905929565,0.3025159537792206,0.04667384549975395
14,19,0.37333860993385315,0.26738953590393066,0.07015562802553177
14,20,0.38502758741378784,0.24980507791042328,0.09879535436630249
15,0,0.23001089692115784,0.5911412239074707,6.000288408358756e-07
15,1,0.4293723404407501,0.6428936719894409,-0.0037929746322333813
15,2,0.5987043380737305,0.6359828114509583,0.006939799524843693
15,3,0.7328009605407715,0.5913292169570923,0.022350920364260674
15,4,0.8355947136878967,0.5624091029167175,0.04246104136109352
15,5,0.6397073268890381,0.4780249297618866,-5.132997830514796e-05
15,6,0.805988073348999,0.39908403158187866,0.017879806458950043
15,7,0.8695979118347168,0.37266749143600464,0.051037389785051346
15,8,0.8944714069366455,0.3659490644931793,0.08138421922922134
15,9,0.5427083373069763,0.4164176881313324,0.011765125207602978
15,10,0.6867756247520447,0.3098400831222534,0.03319675475358963
15,11,0.7357620596885681,0.28051280975341797,0.07871077954769135
15,12,0.7491381168365479,0.2794840931892395,0.12068093568086624
15,13,0.43561747670173645,0.3877703547477722,0.022784516215324402
15,14,0.5373364090919495,0.28462475538253784,0.034691162407398224
15,15,0.5877047777175903,0.2528943419456482,0.07082777470350266
15,16,0.610568106174469,0.24416595697402954,0.1045515388250351
15,17,0.3270106911659241,0.38493189215660095,0.03364888206124306
15,18,0.3499990403652191,0.3050875961780548,0.04864959418773651
15,19,0.3732045292854309,0.27082860469818115,0.07043109834194183
15,20,0.3854612410068512,0.2536455988883972,0.096576027572155
16,0,0.2286335825920105,0.5898004770278931,6.418661087082e-07
16,1,0.4264088273048401,0.6437616944313049,-0.0018613036954775453
16,2,0.5944862365722656,0.6365549564361572,0.0108828479424119
16,3,0.731720507144928,0.5934600830078125,0.028514670208096504
16,4,0.8352482318878174,0.5639809370040894,0.051467012614011765
16,5,0.6382831931114197,0.4782949388027191,0.005862416233867407
16,6,0.8052581548690796,0.3990871012210846,0.029388610273599625
16,7,0.8692234754562378,0.3728395700454712,0.06820514053106308
16,8,0.893585205078125,0.3667964041233063,0.10302124172449112
16,9,0.540510356426239,0.41624021530151367,0.0197222251445055
16,10,0.6851428747177124,0.3090282678604126,0.04770255461335182
16,11,0.7364057898521423,0.2806917428970337,0.10020803660154343
16,12,0.7495223879814148,0.281023234128952,0.14834220707416534
16,13,0.4339139461517334,0.3880814015865326,0.032694872468709946
16,14,0.5380464196205139,0.28464964032173157,0.04913685470819473
16,15,0.5908551216125488,0.25308066606521606,0.08978971838951111
16,16,0.6143112182617188,0.2444014698266983,0.12799322605133057
16,17,0.32645249366760254,0.3861551582813263,0.04559566453099251
16,18,0.3476940095424652,0.3058135509490967,0.06299079954624176
16,19,0.3700072169303894,0.2708441913127899,0.08585898578166962
16,20,0.3811468780040741,0.25270193815231323,0.11411608755588531
17,0,0.23102298378944397,0.5908746719360352,5.871178814231826e-07
17,1,0.4254758358001709,0.644356906414032,-0.00837475061416626
17,2,0.592788577079773,0.6382304430007935,-0.0024855006486177444
17,3,0.727979302406311,0.5946428775787354,0.008959956467151642
17,4,0.829791784286499,0.5652042627334595,0.02475978061556816
17,5,0.6363751888275146,0.4810740053653717,-0.014310887083411217
17,6,0.8020698428153992,0.4015217423439026,-0.0006086722714826465
17,7,0.8635067939758301,0.37487220764160156,0.03087029419839382
17,8,0.8852110505104065,0.3687269687652588,0.060157425701618195
17,9,0.5401134490966797,0.41885173320770264,-0.002098671393468976
17,10,0.6857175230979919,0.3128875494003296,0.017117971554398537
17,11,0.7349673509597778,0.28354424238204956,0.061997801065444946
17,12,0.7498496174812317,0.28182291984558105,0.10280711203813553
17,13,0.4342229664325714,0.3897625207901001,0.009340088814496994
17,14,0.53788161277771,0.2875032424926758,0.018693765625357628
17,15,0.5889678597450256,0.2557755708694458,0.05215359479188919
17,16,0.6119304299354553,0.24647480249404907,0.08335745334625244
17,17,0.3277168869972229,0.38685622811317444,0.02049204707145691
17,18,0.34827426075935364,0.30633580684661865,0.03135712444782257
17,19,0.36981144547462463,0.27195632457733154,0.04951631650328636
17,20,0.3809959590435028,0.2546016573905945,0.07280824333429337
18,0,0.2295984923839569,0.5902997255325317,6.014807354404184e-07
18,1,0.42733174562454224,0.6445101499557495,-0.0037491070106625557
18,2,0.5941833257675171,0.6379078030586243,0.005850308574736118
18,3,0.7308683395385742,0.5926674008369446,0.020200194790959358
18,4,0.834664523601532,0.5634873509407043,0.03979238122701645
18,5,0.6382241249084473,0.4823025166988373,-0.0027345865964889526
18,6,0.8007256984710693,0.40164023637771606,0.015967104583978653
18,7,0.8603060841560364,0.37305232882499695,0.05425781384110451
18,8,0.8767979145050049,0.36579838395118713,0.08910669386386871
18,9,0.5406112670898438,0.42058324813842773,0.007943528704345226
18,10,0.6847400069236755,0.31258612871170044,0.030532076954841614
18,11,0.7358143925666809,0.2822105884552002,0.0812363401055336
18,12,0.7490997910499573,0.2806180715560913,0.12802155315876007
18,13,0.43341517448425293,0.3923393785953522,0.017683327198028564
18,14,0.537620484828949,0.2881627380847931,0.027606302872300148
18,15,0.5911385416984558,0.2561710476875305,0.06855623424053192
18,16,0.6141960024833679,0.247174471616745,0.10760759562253952
18,17,0.3241892457008362,0.3895740509033203,0.02722005546092987
18,18,0.3462107479572296,0.30645400285720825,0.03674563392996788
18,19,0.3710348904132843,0.27059024572372437,0.05796908959746361
18,20,0.3862329125404358,0.2521584630012512,0.08610174804925919
19,0,0.23050865530967712,0.5903167128562927,5.916047030041227e-07
19,1,0.4251196086406708,0.6452967524528503,-0.005051309708505869
19,2,0.5910091400146484,0.6392773985862732,0.0037347921170294285
19,3,0.727834939956665,0.5963150858879089,0.017223840579390526
19,4,0.8292533755302429,0.5665844678878784,0.03591185808181763
19,5,0.6352128386497498,0.48191770911216736,-0.002399116987362504
19,6,0.8000425100326538,0.40328752994537354,0.013742610812187195
19,7,0.8601911067962646,0.37814053893089294,0.047282874584198
19,8,0.8792389035224915,0.37325820326805115,0.07882579416036606
19,9,0.5395679473876953,0.42002907395362854,0.009990002028644085
19,10,0.6832246780395508,0.31429243087768555,0.0321841724216938
19,11,0.7336748242378235,0.2859530746936798,0.08040542155504227
19,12,0.7497580647468567,0.2846872806549072,0.12488982826471329
19,13,0.43447601795196533,0.3913455605506897,0.021138248965144157
19,14,0.5375882983207703,0.2898424565792084,0.03286168351769447
19,15,0.5906188488006592,0.2587772309780121,0.07127314805984497
19,16,0.6154400706291199,0.24954606592655182,0.10744336247444153
19,17,0.32818785309791565,0.3891555070877075,0.03193368762731552
19,18,0.34869900345802307,0.3092729151248932,0.04490026459097862
19,19,0.3713143765926361,0.27430808544158936,0.06601721048355103
19,20,0.3840371370315552,0.255600243806839,0.09284305572509766
20,0,0.23383289575576782,0.5924392342567444,5.885365226276917e-07
20,1,0.43110257387161255,0.6451407670974731,-0.0020674061961472034
20,2,0.5965079069137573,0.6381263732910156,0.007647416088730097
20,3,0.7300301790237427,0.5938476324081421,0.021518422290682793
20,4,0.8331930041313171,0.5663607716560364,0.040676817297935486
20,5,0.6367993354797363,0.481695294380188,0.00013135648623574525
20,6,0.802574634552002,0.40258780121803284,0.01740550994873047
20,7,0.8635363578796387,0.3768996298313141,0.05338960513472557
20,8,0.883190393447876,0.3718545138835907,0.08710429072380066
20,9,0.5396952033042908,0.4198593199253082,0.011627458035945892
20,10,0.6854231357574463,0.3135886788368225,0.03459462895989418
20,11,0.7355498671531677,0.28507980704307556,0.08605877310037613
20,12,0.7491130232810974,0.28499001264572144,0.1336914747953415
20,13,0.4339788556098938,0.3916108310222626,0.022047139704227448
20,14,0.5421247482299805,0.2897663712501526,0.0341428704559803
20,15,0.5948356986045837,0.25981515645980835,0.07558822631835938
20,16,0.6186237335205078,0.2523399293422699,0.11469199508428574
20,17,0.3269038200378418,0.3895381987094879,0.03242366760969162
20,18,0.3490661382675171,0.3096999526023865,0.045748233795166016
20,19,0.3728254735469818,0.27519410848617554,0.0685940831899643
20,20,0.3856275975704193,0.25706732273101807,0.09735658764839172
21,0,0.23442891240119934,0.5918529629707336,5.956248969596345e-07
21,1,0.4288567900657654,0.645228385925293,-0.0024106225464493036
21,2,0.5926005840301514,0.6399034857749939,0.007460747845470905
21,3,0.7288432717323303,0.5976282358169556,0.021715937182307243
21,4,0.8296887278556824,0.5671186447143555,0.0412350632250309
21,5,0.6364405155181885,0.48247775435447693,0.0027271807193756104
21,6,0.7980339527130127,0.4049157500267029,0.021547479555010796
